user_id,movie_id,rating
385,512,5
629,328,3
840,191,4
714,405,5
622,866,2
113,257,5
606,537,2
435,476,3
790,1282,5
379,257,4
389,501,5
792,7,4
870,642,4
782,297,3
690,211,3
232,4,4
393,373,4
880,824,4
51,50,5
661,144,5
295,227,4
473,242,3
877,31,4
833,203,5
763,97,3
532,107,5
710,89,4
207,158,3
828,730,3
648,563,5
747,82,4
173,259,3
841,353,1
450,557,5
643,129,5
112,346,5
805,472,2
437,1206,4
13,382,1
378,566,3
711,58,4
795,1052,3
524,132,4
18,382,3
574,883,4
498,656,3
747,50,5
869,412,5
880,307,4
702,229,4
846,433,4
655,256,3
833,328,2
271,313,4
746,230,1
848,204,5
552,515,3
642,423,3
545,405,4
236,88,2
595,544,3
83,240,1
868,568,1
29,312,4
655,773,3
815,215,5
416,625,5
627,521,2
479,546,2
707,473,4
664,1101,3
670,659,5
807,358,3
527,511,5
648,379,1
807,630,4
478,327,3
17,243,1
851,742,5
642,949,1
848,318,5
537,52,3
871,346,3
878,582,4
804,584,4
360,479,4
792,282,3
623,211,3
840,66,3
210,1028,3
786,172,5
336,3,1
56,441,4
815,125,5
655,203,3
737,156,5
760,682,3
362,313,4
642,843,3
450,218,4
606,168,5
314,997,1
640,428,5
424,1084,5
846,1044,4
749,627,2
786,7,5
648,1228,3
532,1092,2
831,266,3
790,47,2
844,553,4
735,285,4
435,665,3
833,657,4
664,319,4
551,1011,5
829,13,4
595,293,4
389,847,4
839,321,1
301,481,4
870,566,2
257,921,5
312,612,5
481,173,4
813,342,1
394,22,5
682,1035,3
642,94,2
314,150,4
447,293,4
256,732,5
551,518,4
826,566,3
791,319,2
551,1059,3
727,483,4
450,223,3
577,54,4
292,117,4
643,276,5
399,501,2
334,1074,2
774,650,1
830,613,4
654,332,4
585,634,4
435,572,2
630,988,2
851,1132,3
481,479,4
823,273,3
862,974,2
846,231,2
265,50,2
823,732,5
489,890,5
686,467,5
291,977,2
653,94,2
841,286,5
880,299,4
821,126,5
622,206,1
481,207,3
535,83,4
804,1188,2
237,174,4
367,443,4
328,58,4
450,499,5
880,398,3
834,313,5
682,185,4
665,926,3
828,903,4
401,133,4
262,496,4
151,4,5
566,273,5
334,707,4
276,80,3
279,29,2
62,952,3
703,235,1
655,468,3
200,245,3
87,451,4
815,132,5
787,690,5
843,578,3
864,54,4
830,126,5
537,490,4
684,225,3
524,508,5
477,20,4
498,150,3
236,370,3
474,430,3
345,737,3
804,222,5
698,433,4
401,484,3
871,174,5
155,326,2
407,45,4
741,475,3
880,232,4
399,238,1
271,51,4
372,678,4
37,230,4
487,66,5
800,304,3
165,328,3
622,41,3
392,313,5
694,127,5
840,117,3
506,200,4
417,246,4
757,566,3
815,735,5
825,1117,3
782,1405,2
822,333,4
269,232,1
632,174,5
721,179,5
450,173,5
642,166,5
796,717,3
411,9,4
252,224,4
59,472,3
476,73,4
870,521,3
223,259,3
710,330,3
752,294,3
455,8,4
707,216,3
685,337,2
445,79,4
308,156,4
474,315,5
715,128,3
837,283,5
833,479,2
542,172,4
815,185,3
804,771,3
312,740,4
457,393,3
695,242,5
551,26,4
678,287,3
749,934,3
683,340,4
589,873,5
881,54,4
690,51,3
851,1314,1
851,238,5
782,990,3
181,331,1
448,319,5
344,132,4
655,212,3
62,271,1
486,262,1
689,763,4
305,197,2
707,950,2
588,68,5
387,7,5
738,209,4
715,685,3
635,323,3
200,1073,3
429,470,5
833,512,4
653,163,4
844,154,3
705,79,5
501,221,3
286,117,2
648,200,2
622,423,3
861,1227,4
601,56,3
417,420,4
832,25,2
409,428,4
706,288,3
747,951,2
363,143,2
537,1129,1
798,819,3
821,1084,5
447,55,4
638,82,2
846,610,4
738,418,3
488,1,3
713,898,3
212,863,2
59,655,5
63,79,3
498,486,2
643,65,4
697,979,5
721,330,3
184,473,4
638,174,5
495,4,3
747,1003,1
863,270,3
125,202,5
197,538,3
848,196,5
586,655,4
453,423,4
567,179,5
376,603,4
474,286,5
593,699,4
450,161,5
862,405,2
881,133,4
868,581,2
521,77,3
374,628,3
456,4,3
160,955,4
535,492,4
843,102,2
162,7,3
764,191,3
380,561,2
666,520,3
619,363,2
215,132,5
826,294,4
699,129,4
405,1073,1
854,117,3
833,715,2
200,79,5
450,1119,4
184,403,3
618,234,4
851,192,4
880,301,4
805,420,4
765,248,2
804,657,4
291,291,5
870,54,2
846,622,4
671,27,3
457,97,5
231,313,3
232,690,4
805,856,4
664,153,4
786,709,2
151,663,4
551,187,5
650,209,3
724,272,5
489,1265,2
244,153,4
545,968,5
691,524,5
495,380,3
567,198,5
92,156,4
881,423,4
487,1276,2
632,508,2
836,429,4
788,162,3
41,56,4
694,177,5
95,99,4
605,678,1
92,304,4
864,1531,3
798,810,3
852,546,4
749,431,5
865,7,5
151,56,4
119,125,5
781,223,4
655,1400,3
694,23,3
741,273,3
804,363,4
642,78,3
640,170,5
372,218,5
42,97,3
374,789,4
852,127,4
758,411,4
872,258,4
181,411,3
416,274,4
798,87,3
621,540,3
536,380,4
879,300,3
268,452,1
847,1050,3
711,451,5
658,730,3
514,202,4
268,188,4
501,1081,3
774,402,2
145,358,4
210,832,3
622,405,4
738,470,4
805,648,4
830,187,2
178,164,3
757,288,4
188,199,4
405,32,1
844,228,3
184,272,4
803,754,2
13,111,5
870,511,3
871,27,2
233,614,4
255,597,4
257,113,4
686,48,5
69,288,5
693,193,4
508,1067,4
719,318,5
617,447,4
655,591,3
782,323,3
532,931,3
189,418,3
524,1126,1
869,846,2
767,163,4
618,187,5
414,690,4
200,609,3
758,484,5
294,538,5
773,588,1
494,286,4
83,591,4
196,845,4
567,100,1
378,167,4
286,257,3
869,310,4
416,657,5
545,203,4
593,366,4
749,82,5
82,338,1
468,699,3
486,845,4
717,50,4
271,707,4
650,205,4
564,313,4
198,518,3
145,546,3
249,181,3
851,826,4
815,135,2
864,70,4
608,848,4
256,44,4
697,286,4
693,199,3
763,5,4
624,14,5
823,471,3
721,457,3
862,474,5
758,29,3
264,235,5
724,989,1
90,644,5
303,588,5
621,1,3
698,294,4
846,520,5
435,96,5
398,183,4
749,480,5
784,270,3
707,155,3
655,135,4
843,79,2
872,323,2
90,1203,5
360,1142,4
665,699,4
294,273,3
264,742,2
44,427,3
747,430,4
846,55,5
604,100,5
482,346,3
580,871,4
833,211,3
721,69,4
43,124,4
837,15,3
188,265,5
627,1135,3
537,273,3
94,372,4
659,49,3
497,451,2
11,718,5
880,791,2
591,923,4
550,924,4
279,1205,3
267,98,5
629,111,5
624,597,3
481,204,4
836,875,1
201,17,3
716,215,5
883,792,4
709,210,4
308,661,4
867,79,4
206,682,3
206,332,3
796,542,3
200,1217,4
773,509,4
343,208,4
862,187,4
280,750,5
483,121,2
566,228,2
619,323,3
519,680,5
299,72,3
60,134,4
747,558,4
474,651,5
855,198,4
198,405,2
766,378,4
843,219,2
814,590,2
49,1077,4
711,255,4
747,427,5
653,944,2
239,208,3
778,174,4
519,340,5
397,50,5
774,654,2
849,15,5
239,238,5
682,1011,4
90,198,5
795,181,4
703,845,4
653,291,4
239,1115,2
621,143,2
788,579,3
776,474,5
843,588,2
394,658,3
878,642,3
15,275,4
21,635,4
665,100,3
753,215,5
870,466,4
158,174,5
707,533,5
6,497,4
405,1305,1
13,751,5
774,1110,1
581,253,5
568,530,3
757,474,3
14,507,4
533,203,4
421,172,5
774,373,2
468,47,5
417,182,4
689,328,5
796,219,4
301,284,4
844,690,3
247,7,4
851,50,5
812,326,4
761,688,2
346,161,3
841,272,4
582,257,3
864,526,4
500,283,2
535,195,4
495,121,5
653,328,4
650,22,3
834,7,4
867,956,4
880,651,5
716,648,4
815,675,2
11,699,4
771,313,3
393,692,3
823,124,4
442,979,3
806,286,3
442,195,4
832,245,3
94,527,5
661,568,4
514,25,4
648,185,5
215,204,3
454,117,3
815,471,2
832,681,2
665,147,4
504,969,4
712,506,3
843,515,3
7,549,4
312,152,2
57,930,2
593,11,4
829,153,4
648,357,2
881,550,3
846,464,2
269,775,1
537,132,3
727,101,2
588,162,5
559,12,3
189,133,5
788,195,3
862,214,3
442,769,1
878,427,5
774,559,1
271,124,4
505,1039,4
684,117,4
697,121,4
684,82,5
665,183,4
201,358,1
582,300,3
537,896,3
711,168,4
880,820,3
1,123,4
799,258,5
655,724,3
881,671,3
452,195,4
314,412,3
430,300,3
854,216,3
674,151,2
707,869,1
522,492,4
696,307,5
164,407,2
669,879,2
629,651,5
295,50,5
880,295,5
665,294,2
655,268,3
749,385,3
543,521,4
872,815,4
875,334,4
556,178,5
193,79,4
693,651,3
846,1050,4
796,186,3
332,660,3
500,210,3
21,358,3
711,162,5
484,472,4
295,83,5
389,1007,4
883,7,5
660,144,3
455,44,3
574,213,4
830,403,4
184,216,4
45,926,3
291,172,5
768,354,3
554,237,3
620,147,3
334,521,4
10,192,4
870,171,4
796,433,2
186,330,4
880,769,3
671,201,3
432,109,2
585,83,3
574,316,4
524,273,3
805,661,4
393,1180,4
624,831,3
711,762,3
750,749,3
828,960,5
474,97,5
753,22,4
453,550,3
303,744,3
495,86,5
543,702,2
784,321,3
592,655,5
578,272,2
456,125,4
561,116,4
14,523,4
757,173,4
851,153,3
804,56,3
864,11,5
845,1592,3
883,144,4
741,393,2
880,833,4
392,463,3
846,524,3
774,176,4
677,268,5
294,301,4
378,606,5
854,237,3
790,774,4
128,319,5
854,15,3
607,211,5
739,327,5
526,276,4
463,1060,2
451,874,4
447,1315,4
727,434,5
660,640,1
363,933,2
593,591,4
592,149,4
810,294,5
553,367,4
13,239,4
804,62,4
92,993,4
828,313,3
782,533,2
416,148,5
299,207,3
751,708,4
42,559,2
655,729,2
682,467,3
727,27,4
680,273,3
450,229,4
863,882,4
186,689,4
833,550,2
584,161,4
868,1,4
666,106,2
880,80,2
738,650,3
877,237,4
883,68,4
59,480,5
22,732,4
678,147,4
201,895,3
548,257,5
769,748,2
588,181,5
451,307,4
835,673,4
484,28,5
682,72,3
807,252,4
821,100,2
514,384,3
58,111,4
339,503,4
327,718,4
245,258,4
105,269,4
577,82,4
666,269,5
764,1012,4
502,264,3
326,505,3
18,392,3
882,193,5
57,194,4
435,885,3
397,8,4
653,81,1
774,68,3
804,68,3
328,302,4
506,542,3
85,313,4
660,290,4
678,1,5
796,210,3
715,161,5
758,257,5
847,108,2
487,596,5
643,231,2
757,1273,2
533,318,5
757,450,2
463,283,5
730,742,3
716,64,5
405,731,3
752,258,3
835,162,5
126,266,5
881,663,5
457,62,3
782,296,3
880,204,5
622,1078,3
627,288,3
68,9,4
791,288,3
216,91,4
229,898,5
465,132,4
751,434,4
846,417,4
664,326,2
643,639,4
768,300,5
815,202,4
620,140,4
833,663,3
776,760,3
807,1615,4
873,258,3
861,714,4
119,121,4
215,272,3
347,204,4
655,233,3
804,196,4
664,162,4
392,323,3
840,506,5
877,270,4
164,825,4
201,157,4
81,456,1
446,268,2
94,1209,2
747,675,2
747,526,5
435,447,3
592,292,1
7,615,4
606,3,5
779,181,5
606,385,4
308,853,5
663,844,2
833,488,5
234,207,2
870,134,4
90,1202,5
416,240,1
206,1429,1
682,1231,2
823,237,4
102,841,2
733,296,2
457,194,5
524,449,3
82,100,5
779,15,4
174,709,4
830,205,5
782,680,1
676,345,2
127,258,5
615,638,5
643,28,4
884,116,4
798,493,3
491,286,4
479,294,3
601,1084,5
749,541,3
882,616,4
509,307,2
7,488,4
463,880,4
754,595,2
790,660,3
424,15,4
864,775,1
782,1007,3
164,678,4
861,949,4
782,1652,1
561,475,3
363,47,5
706,756,4
481,70,5
880,841,3
749,358,3
256,1033,4
629,504,4
60,517,4
775,345,5
81,475,5
206,242,3
606,179,5
537,48,4
807,751,3
393,731,3
26,841,2
176,268,5
479,1028,1
38,243,3
825,174,5
786,89,4
495,796,4
669,50,5
747,15,4
833,93,4
336,959,3
823,222,3
709,282,5
639,747,3
770,151,5
373,172,5
552,410,3
666,613,5
821,405,4
881,1118,3
85,697,3
145,925,4
774,712,1
731,204,4
149,272,3
810,333,5
817,129,4
805,197,5
497,189,4
95,420,4
666,111,3
642,1066,3
258,328,3
705,318,5
476,579,2
703,9,2
405,860,1
664,631,4
751,257,4
738,177,4
326,135,3
13,491,4
59,451,5
796,448,4
823,240,3
834,292,5
883,129,5
353,343,2
776,706,3
457,193,5
435,307,5
757,181,3
644,988,4
788,429,3
537,98,3
187,241,3
201,134,4
749,1274,2
752,301,4
745,124,5
222,246,4
405,543,1
555,25,4
707,719,3
707,58,3
815,89,4
442,228,5
642,1030,4
826,1091,3
551,1039,4
393,996,3
698,654,1
881,180,5
268,358,3
686,56,5
487,713,4
865,825,1
755,748,4
209,9,3
711,676,5
714,1016,5
655,270,4
883,727,3
846,8,4
727,729,2
838,24,4
417,211,4
748,69,4
833,159,2
447,233,4
705,228,3
330,225,4
654,249,5
883,83,3
835,458,4
596,276,3
567,136,5
537,387,4
457,288,4
537,566,2
859,249,5
748,692,3
652,288,2
828,246,2
721,303,3
660,366,1
667,272,5
763,510,4
639,702,2
878,692,4
843,474,3
472,416,3
774,230,2
343,408,5
861,289,5
805,537,5
312,606,5
770,678,2
711,240,1
811,690,5
778,197,4
643,204,3
204,880,2
863,1062,4
64,111,4
815,99,4
770,7,5
189,503,3
648,477,3
370,100,4
141,1023,4
815,94,3
833,98,3
399,66,3
92,38,3
654,336,3
334,196,4
830,790,1
537,15,3
628,326,5
650,157,3
500,94,2
620,706,3
838,276,4
851,304,3
847,658,3
650,54,2
848,419,5
883,749,3
861,52,5
332,117,4
184,487,4
510,245,3
865,929,2
450,704,3
721,471,5
848,185,3
456,127,5
642,832,3
620,145,5
770,331,3
474,66,4
798,231,2
738,926,3
805,88,2
70,473,3
244,114,4
350,480,5
583,530,4
830,99,3
405,33,1
406,528,4
207,64,5
833,111,2
826,55,5
753,211,4
707,1008,3
716,197,5
425,540,2
618,118,3
741,401,3
728,100,5
58,1070,4
877,949,3
846,516,4
825,595,3
457,204,5
757,31,4
792,471,4
848,423,4
357,932,4
492,56,5
360,521,5
811,258,5
790,849,4
264,447,5
886,4,3
562,127,5
743,289,3
715,546,4
828,302,4
608,865,4
708,1280,1
808,271,3
881,49,5
592,686,5
250,28,4
593,97,4
659,215,4
655,325,2
674,252,2
442,988,1
589,689,4
807,71,5
215,226,4
624,257,3
708,126,4
128,501,3
771,197,1
668,272,5
537,117,2
611,347,4
116,640,3
806,14,3
843,402,2
128,432,2
254,168,1
663,455,2
864,716,2
804,10,4
733,137,5
683,754,3
862,198,5
693,708,3
880,54,3
601,1063,3
560,122,3
747,97,5
776,848,2
64,625,3
537,694,4
617,615,3
104,286,1
837,289,5
453,476,3
881,53,2
487,591,2
804,932,3
877,271,4
790,282,4
693,127,4
727,1076,2
599,872,2
330,21,5
605,14,5
129,1176,4
788,58,4
868,91,3
846,53,3
144,9,5
881,204,4
256,591,5
862,526,4
470,258,4
796,564,1
846,216,4
791,300,5
541,526,4
805,952,5
756,566,4
717,826,2
663,1,4
429,1118,4
308,471,3
694,523,4
715,40,1
878,511,4
812,358,3
535,30,4
581,276,3
862,216,5
113,222,3
659,1203,4
474,939,4
711,281,3
881,559,2
83,751,3
770,358,3
236,199,4
458,28,3
846,86,5
168,473,2
805,382,4
290,825,3
181,303,1
833,640,3
610,582,4
178,31,4
642,422,3
627,47,2
560,278,1
851,1016,5
807,384,4
682,233,2
299,313,3
868,89,4
832,328,3
579,88,4
663,1086,3
222,470,3
757,229,3
828,10,3
735,475,4
562,132,4
354,19,5
531,300,4
425,912,2
810,313,5
149,258,3
274,318,5
666,505,4
299,244,2
28,229,2
454,610,3
863,352,1
405,854,1
695,991,5
662,1380,2
820,748,1
833,53,1
727,1229,2
606,508,4
884,70,4
472,24,5
145,821,3
880,50,5
806,186,4
520,690,5
525,472,2
878,659,4
457,248,4
807,1063,4
92,546,2
664,22,2
795,554,3
222,717,1
804,414,4
588,384,1
22,4,5
320,1047,4
363,1215,1
296,7,5
824,991,3
434,225,4
844,1474,4
6,474,5
617,179,4
712,102,4
753,322,3
137,289,3
268,218,2
389,82,4
798,1270,3
505,692,3
534,331,4
854,1077,3
864,134,5
749,88,4
535,708,5
354,209,3
802,687,3
862,181,5
543,1199,2
455,237,3
495,232,5
640,70,4
821,15,5
470,1134,4
293,152,4
883,311,4
682,96,4
593,200,5
843,193,3
711,1446,2
761,127,3
243,111,4
200,378,5
859,276,4
458,187,5
710,504,4
567,195,3
503,213,5
711,219,2
514,50,5
692,328,4
883,50,4
716,102,2
457,401,3
594,483,3
851,31,4
740,286,5
194,179,4
423,322,3
87,188,4
249,144,4
343,555,1
308,200,5
866,321,3
490,127,5
409,14,5
788,200,4
788,549,4
782,268,3
380,729,3
424,1,1
94,1045,4
87,801,3
316,192,1
299,435,3
851,772,3
213,55,5
747,481,5
697,876,3
587,880,3
749,110,2
537,713,3
742,13,4
864,219,4
778,161,3
637,275,3
450,416,5
664,276,5
292,115,4
747,923,5
747,428,3
343,510,5
146,327,3
846,659,5
586,566,3
805,550,3
640,354,4
847,225,1
840,705,4
796,233,4
774,77,1
405,1062,1
735,124,5
682,58,3
514,587,4
704,497,3
717,846,4
345,744,4
796,2,5
579,169,4
486,995,4
597,1,3
838,249,4
804,639,4
445,302,1
43,169,5
769,831,1
504,526,3
561,50,3
744,23,4
425,355,3
749,484,5
666,709,4
709,628,3
435,790,4
488,527,3
807,505,3
71,514,4
291,773,3
624,24,3
733,129,2
561,286,4
836,216,4
880,181,5
50,547,4
207,316,5
659,13,4
880,783,1
347,137,2
111,321,3
42,86,3
393,298,4
717,1137,5
216,747,4
793,815,3
850,173,5
713,362,1
886,175,4
880,508,4
385,47,4
424,882,3
880,721,1
482,288,3
634,127,5
804,1285,2
343,235,4
749,1051,3
655,1257,3
854,289,2
684,376,3
56,280,4
871,1197,3
758,1052,5
7,610,5
805,343,5
294,286,5
640,338,5
378,14,5
486,924,3
423,282,4
580,748,2
882,409,4
668,538,5
825,286,4
757,210,4
339,145,3
398,56,4
447,582,4
222,455,3
548,203,5
433,358,2
871,1119,3
758,183,5
883,135,4
630,252,2
280,619,4
838,1005,4
675,1007,4
632,168,4
736,1388,5
207,692,3
865,597,1
751,3,3
679,531,4
601,238,2
833,28,3
591,25,4
807,633,4
523,412,3
721,581,2
392,663,4
805,455,4
332,840,4
833,518,3
201,58,4
284,270,3
243,283,3
773,792,4
640,304,4
595,325,3
509,343,3
280,218,4
222,356,4
201,268,4
516,431,3
300,294,3
655,730,2
705,22,5
502,261,2
650,1035,2
618,609,4
540,220,3
230,162,4
486,1379,3
863,902,5
790,722,3
763,961,5
505,1409,3
779,300,3
525,257,4
303,1407,1
611,752,5
26,475,3
592,1048,3
268,718,4
758,122,4
749,257,3
303,73,3
537,1084,3
880,755,3
529,749,4
189,742,3
837,237,3
297,28,4
758,489,5
495,120,5
864,892,3
747,71,5
880,1016,4
167,493,4
727,431,4
338,498,4
279,1072,4
860,303,3
790,111,3
766,208,5
749,523,4
538,4,3
846,132,5
328,689,5
207,871,5
551,468,5
514,648,3
877,515,5
866,306,4
666,137,4
670,949,2
790,358,2
325,1018,3
796,873,3
77,173,5
512,258,3
883,407,3
291,774,3
145,155,2
44,109,3
690,684,4
716,965,2
846,186,5
851,109,4
823,196,5
414,748,3
373,645,5
711,1115,4
868,448,2
846,83,4
429,214,3
447,866,2
18,143,4
795,173,4
884,275,4
537,924,3
846,92,4
495,94,3
877,274,4
782,948,2
823,140,3
843,121,3
642,202,3
854,405,4
883,867,5
846,1168,4
745,507,1
796,810,3
332,431,5
405,47,5
813,259,2
764,14,4
758,420,3
738,229,3
270,86,4
648,423,4
198,447,4
450,417,4
514,49,2
666,222,3
532,186,4
870,48,4
568,224,4
621,80,4
650,402,3
620,623,4
301,429,4
380,228,3
417,723,5
716,946,2
885,1311,2
378,1438,3
864,22,5
743,338,1
92,408,4
398,692,4
468,216,5
828,61,5
843,97,3
286,821,4
354,305,4
624,15,4
151,125,4
708,596,4
643,566,3
840,462,3
499,486,3
587,243,3
70,820,1
741,290,3
543,22,3
655,789,3
742,15,4
748,517,3
883,72,4
665,432,4
445,979,2
557,268,5
541,542,1
645,268,4
643,356,4
648,831,1
291,1248,4
617,670,1
854,1197,3
653,258,3
871,177,5
82,87,3
793,1187,2
56,410,4
59,151,5
864,722,2
833,675,4
437,79,4
472,161,5
738,89,5
747,736,5
840,497,4
699,880,3
100,895,2
130,196,5
804,702,2
849,288,5
648,484,5
637,866,3
534,475,4
860,211,3
884,9,5
75,460,5
868,160,4
435,230,3
487,48,2
704,347,4
716,81,4
665,423,4
711,845,4
870,663,3
746,144,5
383,479,4
554,31,4
655,1265,3
778,234,3
583,513,5
848,209,5
676,22,5
854,268,3
622,204,3
655,55,2
826,820,3
428,886,4
774,758,1
879,237,4
660,239,2
618,582,4
398,196,4
796,197,3
436,1028,4
303,564,1
643,505,4
275,164,4
840,945,3
422,867,3
200,951,5
297,498,3
666,133,3
885,210,5
699,978,4
821,132,5
846,708,3
727,636,3
535,496,5
883,516,4
682,67,4
672,269,3
884,269,5
727,1042,2
505,568,4
673,315,5
882,515,5
788,271,3
92,452,2
399,9,3
656,270,3
429,411,3
250,234,3
881,601,5
655,786,2
727,928,3
707,135,2
872,106,3
682,217,4
327,184,3
827,272,4
95,1116,4
450,483,3
692,294,3
690,496,4
824,321,2
788,56,3
805,142,4
84,477,4
593,255,5
764,696,3
566,170,5
885,405,4
731,320,1
798,62,4
871,895,3
130,95,5
682,1084,2
889,72,3
566,419,2
751,785,4
721,111,4
564,1034,3
102,751,3
830,50,5
201,211,3
852,597,3
25,173,4
243,285,5
870,42,2
138,209,4
642,942,4
788,432,1
519,328,2
747,216,2
851,10,3
592,885,2
615,678,1
465,100,3
286,1101,5
717,597,4
889,659,4
409,485,2
862,230,3
222,575,3
298,210,5
303,595,2
399,241,4
755,327,2
591,196,4
786,418,4
488,182,3
617,170,1
843,1411,3
397,318,4
624,473,3
710,268,4
664,191,3
782,258,4
648,112,2
577,173,5
339,167,4
672,275,5
645,664,4
838,385,4
749,571,3
1,191,5
813,877,1
279,364,4
504,240,1
669,1,5
647,231,4
833,444,3
181,122,2
126,678,3
515,905,2
676,1483,4
600,385,3
847,473,2
391,76,3
851,290,4
698,511,2
804,528,4
536,141,4
804,1074,1
464,1025,2
497,472,3
385,1014,2
230,22,5
792,100,4
774,2,1
8,11,3
590,237,3
537,96,3
102,294,2
863,333,5
48,215,4
889,134,4
647,88,4
184,640,4
886,819,4
860,514,5
109,282,3
535,499,4
601,508,4
798,444,2
622,674,2
761,291,3
838,179,5
601,591,3
865,245,3
772,288,2
386,127,5
552,1047,3
642,1047,3
423,678,3
889,160,4
852,289,2
307,64,4
878,949,3
334,73,3
833,919,2
378,707,3
288,269,5
592,48,5
382,482,5
201,1267,3
59,89,5
330,963,5
766,212,5
203,890,2
771,709,5
768,628,3
845,313,4
676,168,5
863,315,5
15,125,5
699,1013,3
854,382,4
545,194,3
881,790,3
787,880,3
435,928,3
862,147,5
561,428,4
622,70,3
774,515,2
416,1189,5
836,496,4
698,625,3
488,526,4
125,153,2
787,342,2
659,69,3
474,607,4
889,654,3
532,431,5
747,347,5
552,294,4
505,190,4
786,69,4
459,676,3
313,238,4
604,443,3
868,1035,1
774,577,2
409,879,1
347,177,5
747,409,1
621,686,5
409,714,3
699,1011,4
537,230,2
749,133,4
704,632,3
425,879,2
436,506,5
59,69,5
788,823,3
244,214,5
592,93,4
551,71,4
233,89,3
566,191,4
387,475,3
782,1226,2
452,530,3
712,433,3
581,515,4
694,521,3
22,127,5
385,1495,3
807,380,4
363,65,4
823,87,5
609,877,5
831,100,4
782,1105,3
610,283,3
874,306,4
886,781,4
621,183,4
532,520,5
782,286,2
749,496,5
545,890,2
782,989,3
833,1016,1
659,134,4
474,657,5
270,268,5
889,65,4
870,568,4
879,282,4
762,875,5
450,505,5
707,536,3
862,1093,5
638,685,4
848,151,4
429,88,3
740,294,4
868,265,3
806,485,5
731,588,3
399,1396,4
828,1153,3
764,173,3
666,319,4
290,135,4
214,960,2
334,258,4
577,64,5
177,324,4
402,9,4
413,147,2
684,274,2
846,702,4
679,143,2
615,216,4
632,50,5
542,871,2
694,1221,3
751,95,5
663,872,3
561,474,5
361,176,4
720,1176,5
489,750,5
837,13,4
257,61,5
823,433,4
296,181,5
829,237,3
592,178,5
848,234,4
862,491,3
405,446,1
885,428,4
877,286,2
486,1598,5
867,318,5
773,217,3
436,1053,4
889,58,3
716,473,4
477,294,4
847,926,1
774,56,2
23,522,4
345,118,3
735,106,3
884,322,3
582,1033,2
675,891,2
435,22,4
766,1126,4
846,398,1
215,552,3
244,1467,5
739,1431,5
886,68,3
378,381,4
459,651,3
748,222,4
457,183,5
802,672,3
805,167,3
650,420,3
881,222,5
179,1234,1
883,239,3
654,239,4
878,172,4
892,134,5
44,133,4
711,170,5
848,1118,5
